la_position,pend_velocity,pend_position,cmd_volts,elapsed
-3.36348,-590.769231,-180,2.256836,39
-3.61308,-499.5,-180,-0.493164,40
-3.51198,-342,-180,-0.491211,40
-3.44304,-223.902439,-180,-0.491211,41
-3.37578,-87.692308,-180,-0.491211,39
-3.30432,43.902439,-180,-0.492187,41
-3.41298,171,-180,3.539062,40
-3.74082,315,-180,-4.506836,40
-3.30858,468,-180,-4.091797,40
-2.82318,585,-180,-3.657227,40
-2.33982,643.5,-155.34,-3.325195,40
-1.8576,648,-129.42,-2.279297,40
-1.39332,585,-106.02,-1.40918,40
-1.18668,450,-88.02,-0.693359,40
-1.12548,324,-75.06,0.115234,40
-1.17684,189,-67.5,1.063477,40
-1.37394,54,-65.34,1.65332,40
-1.65882,-72,-68.22,1.838867,40
-1.9437,-198.461538,-75.96,1.658203,39
-2.1843,-319.5,-88.74,1.061523,40
-2.29722,-427.5,-105.84,0.061523,40
-2.32458,-504,-126,0.597656,40
-2.45916,-580.5,-149.22,1.369141,40
-2.70618,-616.5,-173.88,1.87793,40
-3.03042,-585,-180,2.244141,40
-3.41586,-504,-180,2.526367,40
-3.70416,-378,-180,-0.492187,40
-3.6021,-234,-180,-0.492187,40
-3.53286,-117,-180,-0.492187,40
-3.46116,17.560976,-180,-0.491211,41
-3.48522,153,-180,1.439453,40
-3.70278,286.153846,-180,0.378906,39
-3.6108,430.243902,-180,-4.174805,41
-3.1308,567,-180,-3.764648,40
-2.6511,661.5,-161.82,-3.374023,40
-2.1702,670.5,-135,-2.460937,40
-1.6926,625.5,-109.98,-1.551758,40
-1.43886,499.5,-90,-0.805664,40
-1.36662,364.5,-75.42,0.000977,40
-1.40532,238.5,-65.88,1.027344,40
-1.60596,103.5,-61.74,1.766602,40
-1.91316,-27,-62.82,2.09668,40
-2.31348,-162,-69.3,4.607422,40
-2.78646,-276.923077,-80.1,1.588867,39
-3.13254,-390.731707,-96.12,0.744141,41
-3.17394,-475.384615,-114.66,-0.492187,39
-3.10056,-526.5,-135.72,-0.491211,40
-3.1149,-576,-158.76,1.275391,40
-3.24336,-594,-180,-0.494141,40
-3.15684,-491.707317,-180,-0.491211,41
-3.09006,-396.923077,-180,-0.492187,39
-3.18642,-292.5,-180,3.299805,40
-3.58308,-171,-180,-0.491211,40
-3.50736,-36,-180,-0.490234,40
-3.43458,79.02439,-180,-0.492187,41
-3.45426,212.307692,-180,2.494141,39
-3.67656,337.5,-180,-4.388672,40
-3.20796,509.268293,-180,-4.027344,41
-2.72448,585,-168.84,-3.539062,40
-2.23848,630,-143.64,-2.870117,40
-1.7691,604.615385,-120.06,-1.918945,39
-1.36794,522.439024,-98.64,-1.180664,41
-1.2297,382.5,-83.34,-0.477539,40
-1.19886,252,-73.26,0.432617,40
-1.29846,117,-68.58,1.208984,40
-1.51158,-13.5,-69.12,1.585937,40
-1.85184,-148.5,-75.06,3.113281,40
-2.28036,-274.5,-86.04,1.125,40
-2.40954,-360,-100.08,0.268555,39
-2.44332,-456.585366,-118.8,0.358398,41
-2.52918,-530.769231,-139.5,1.085937,39
-2.7471,-585,-162.9,1.87207,40
-3.066,-589.5,-180,2.150391,40
-3.43428,-526.5,-180,2.507812,40
-3.7185,-412.682927,-180,-0.493164,41
-3.61638,-253.846154,-180,-0.490234,39
-3.54804,-148.5,-180,-0.491211,40
-3.47844,-13.5,-180,-0.492187,40
-3.41034,121.5,-180,-0.492187,40
-3.3741,245.853659,-180,0.527344,41
-3.3342,383.076923,-180,-4.291016,39
-2.86482,535.5,-180,-3.901367,40
-2.36676,610.243902,-164.52,-3.466797,41
-1.88832,648,-138.6,-2.650391,40
-1.40808,607.5,-114.3,-1.712891,40
-1.0911,495,-94.5,-0.980469,40
-0.9876,364.5,-79.92,-0.248047,40
-0.9945,229.5,-70.74,0.691406,40
-1.13124,99,-66.78,1.40625,40
-1.37838,-36,-68.22,1.726562,40
-1.7406,-166.5,-74.88,3.97168,40
-2.22954,-301.5,-86.94,1.139648,40
-2.41956,-387,-102.42,0.201172,40
-2.4402,-452.307692,-120.06,0.455078,39
-2.54934,-535.609756,-142.02,1.129883,41
-2.7657,-586.153846,-164.88,1.931641,39
-3.09288,-580.5,-180,2.19043,40
-3.46788,-513,-180,2.545898,40
-3.75972,-396,-180,-0.492187,40
-3.65352,-241.463415,-180,-0.490234,41
-3.58614,-133.846154,-180,-0.490234,39
-3.51588,0,-180,-0.491211,40
-3.44736,139.5,-180,-0.491211,40
-3.38754,261,-180,-0.223633,40
-3.24288,395.121951,-180,-4.24707,41
-2.77848,540,-180,-3.867187,39
-2.29266,612,-161.82,-3.452148,40
-1.8114,639,-136.26,-2.557617,40
-1.32096,588.292683,-112.14,-1.654297,41
-1.03548,477,-93.06,-0.947266,40
-0.93642,346.5,-79.2,-0.169922,40
-0.95322,216,-70.56,0.750977,40
-1.09914,76.5,-67.5,1.416016,40
-1.34682,-49.5,-69.48,1.678711,40
-1.6899,-184.5,-76.86,2.991211,40
-2.0916,-310.5,-89.28,0.988281,40
-2.17656,-396,-105.12,0.014648,40
-2.20284,-477,-124.2,0.55957,40
-2.32242,-535.384615,-145.08,1.290039,39
-2.57304,-597.073171,-169.56,1.99707,41
-2.9004,-576.923077,-180,2.246094,39
-3.28314,-499.5,-180,2.566406,40
-3.57894,-382.5,-180,-0.493164,40
-3.477,-229.5,-180,-0.492187,40
-3.40998,-118.536585,-180,-0.491211,41
-3.34182,23.076923,-180,-0.492187,39
-3.41436,144,-180,2.543945,40
-3.66258,297,-180,-4.580078,40
-3.2091,436.5,-180,-4.145508,40
-2.7222,562.5,-180,-3.745117,40
-2.23884,625.5,-157.86,-3.387695,40
-1.75824,630,-132.66,-2.400391,40
-1.27284,579.512195,-108.9,-1.551758,41
-1.02858,454.5,-90.72,-0.81543,40
-0.94872,324,-77.76,-0.039062,40
-0.9789,193.5,-70.02,0.861328,40
-1.1424,63,-67.5,1.460937,40
-1.39716,-72,-70.38,1.677734,40
-1.66596,-202.5,-78.48,1.486328,40
-1.8735,-319.5,-91.26,0.861328,40
-1.95726,-418.5,-108,0.015625,40
-1.9905,-495,-127.8,0.673828,40
-2.13888,-571.5,-150.66,1.433594,40
-2.38404,-581.538462,-173.34,1.950195,39
-2.72232,-571.5,-180,2.395508,40
-3.1287,-490.5,-180,2.591797,40
-3.4182,-364.5,-180,-0.491211,40
-3.31422,-211.5,-180,-0.491211,40
-3.24612,-103.5,-180,-0.492187,40
-3.1755,31.5,-180,-0.491211,40
-3.0153,180,-180,-2.318359,40
-2.58966,301.5,-180,-4.479492,40
-2.09928,427.5,-180,-4.130859,40
-1.6092,549,-180,-3.773437,40
-1.1124,605.853659,-158.58,-3.426758,41
-0.64458,609.230769,-134.82,-2.458984,39
-0.17736,571.5,-111.96,-1.663086,40
0.09612,456.585366,-93.24,-0.946289,41
0.19734,328.5,-80.1,-0.179687,40
0.18288,198,-72.18,0.686523,40
0.0519,63,-69.66,1.299805,40
-0.17172,-67.5,-72.36,1.515625,40
-0.42606,-198,-80.28,1.683594,40
-0.64656,-315,-92.88,0.71582,40
-0.71058,-405,-109.08,0.075195,40
-0.7473,-490.5,-128.7,0.706055,40
-0.9021,-558,-151.02,1.461914,40
-1.16574,-580.5,-174.24,2.017578,40
-1.49658,-535.384615,-180,2.418945,39
-1.92486,-469.756098,-180,2.762695,41
-2.38638,-369.230769,-180,3.075195,39
-2.88312,-234,-180,3.417969,40
-3.38436,-108,-180,4.001953,40
-3.84354,36,-180,-0.495117,40
-3.99354,149.268293,-180,3.564453,41
-3.41502,693.658537,-130.68,-2.631836,41
-2.95452,650.769231,-105.3,-1.360352,39
-2.7339,526.5,-84.24,-0.599609,40
-2.69262,390.731707,-68.22,0.337891,41
-2.7912,252,-58.14,1.55957,40
-3.08436,121.5,-53.28,2.336914,40
-3.49338,-4.5,-53.46,2.728516,40
-3.79314,-139.5,-59.04,-0.492187,40
-3.68718,-279,-70.2,-0.492187,40
-3.6213,-382.5,-85.5,-0.491211,40
-3.55848,-508.5,-105.84,-0.492187,40
-3.49722,-603,-129.96,-0.491211,40
-3.43614,-648,-155.88,-0.491211,40
-3.37236,-639,-180,-0.490234,40
-3.30786,-558.461538,-180,-0.491211,39
-3.23694,-465.365854,-180,-0.492187,41
-3.16932,-346.153846,-180,-0.491211,39
-3.09942,-220.5,-180,-0.491211,40
-3.13368,-85.5,-180,1.814453,40
-3.3432,54,-180,-0.490234,40
-3.42324,175.609756,-180,3.240234,41
-3.73938,318.461538,-180,-4.493164,39
-3.30564,468,-180,-4.081055,40
-2.81898,580.5,-180,-3.65625,40
-2.33094,657,-158.04,-3.333984,40
-1.8393,667.317073,-130.68,-2.342773,41
-1.38282,641.538462,-105.66,-1.415039,39
-1.16514,486,-86.22,-0.629883,40
-1.11906,355.609756,-71.64,0.214844,41
-1.18902,225,-62.64,1.311523,40
-1.43574,90,-59.04,2.007812,40
-1.78182,-45,-60.84,2.301758,40
-2.19534,-170.769231,-67.5,3.275391,39
-2.67426,-298.536585,-79.74,1.730469,41
-2.90562,-400.5,-95.76,0.77832,40
-2.98248,-486,-115.2,0.21582,40
-3.04752,-553.5,-137.34,0.969727,40
-3.24648,-607.5,-161.64,1.745117,40
-3.42684,-589.5,-180,-0.491211,40
-3.3378,-452.307692,-180,-0.490234,39
-3.26676,-360,-180,-0.490234,41
-3.20016,-240,-180,-0.491211,39
-3.1302,-117,-180,-0.490234,40
-3.06,13.5,-180,-0.492187,40
-2.84352,148.5,-180,-4.957031,40
-2.34522,289.756098,-180,-4.571289,41
-1.86408,406.153846,-180,-4.165039,39
-1.37538,499.5,-177.48,-3.833008,40
-0.89088,558,-155.16,-3.588867,40
-0.41628,553.5,-133.02,-2.439453,40
0.05994,518.04878,-111.78,-1.708008,41
0.3303,424.615385,-95.22,-0.932617,39
0.43512,292.5,-83.52,-0.288086,40
0.44154,162,-77.04,0.436523,40
0.35076,30.731707,-75.78,0.944336,41
0.18864,-103.5,-79.92,1.066406,40
0.03372,-216,-88.56,0.727539,40
-0.0381,-324,-101.52,0.055664,40
-0.05412,-406.153846,-117.36,0.391602,39
-0.14664,-487.317073,-137.34,1.007812,41
-0.34302,-535.5,-158.76,1.773437,40
-0.65196,-535.5,-180,2.299805,40
-1.05132,-481.5,-180,2.761719,40
-1.51938,-396,-180,3.015625,40
-1.98852,-276.923077,-180,3.304687,39
-2.4954,-158.04878,-180,3.817383,41
-2.98182,-27.692308,-180,4.327148,39
-3.4815,94.5,-180,4.706055,40
-3.97968,234,-180,2.038086,40
-3.64806,623.076923,-159.12,-2.102539,39
-3.30768,643.5,-133.38,-2.445312,40
-2.94618,616.5,-108.72,-1.547852,40
-2.73978,499.5,-88.74,-0.779297,40
-2.66052,368.780488,-73.62,0.074219,41
-2.70966,240,-64.26,1.158203,39
-2.92866,108,-59.94,1.882812,40
-3.26574,-26.341463,-61.02,2.233398,41
-3.50958,-152.307692,-66.96,-0.491211,39
-3.40812,-276.585366,-78.3,-0.491211,41
-3.34368,-391.5,-93.96,-0.491211,40
-3.27816,-495,-113.76,-0.491211,40
-3.21642,-571.5,-136.62,-0.491211,40
-3.1563,-604.615385,-160.2,-0.492187,39
-3.0906,-570.731707,-180,-0.491211,41
-3.16602,-517.5,-180,2.59668,40
-3.47706,-441,-180,-0.492187,40
-3.37104,-292.5,-180,-0.491211,40
-3.3054,-166.153846,-180,-0.491211,39
-3.23622,-40.5,-180,-0.491211,40
-3.16788,90,-180,-0.493164,40
-2.98776,225,-180,-4.735352,40
-2.50626,360,-180,-4.350586,40
-2.0142,477,-180,-3.963867,40
-1.5255,571.5,-172.8,-3.631836,40
-1.04352,621,-147.96,-3.133789,40
-0.56748,612,-123.48,-2.078125,40
-0.14058,549,-101.52,-1.27832,40
0.0243,423,-84.6,-0.532227,40
0.06126,292.5,-72.9,0.330078,40
-0.01986,157.5,-66.6,1.227539,40
-0.23886,27,-65.52,1.726562,40
-0.53328,-109.756098,-70.02,1.834961,41
-0.81756,-234,-79.38,1.520508,40
-1.0224,-350.769231,-93.06,0.792969,39
-1.09986,-434.634146,-110.88,0.094727,41
-1.13832,-508.5,-131.22,0.789062,40
-1.3056,-576,-154.26,1.560547,40
-1.5786,-580.5,-177.48,2.003906,40
-1.91886,-535.384615,-180,2.495117,39
-2.3535,-443.414634,-180,2.761719,41
-2.82294,-328.5,-180,3.198242,40
-3.31608,-202.5,-180,3.591797,40
-3.7449,-64.615385,-180,-0.489258,39
-3.69534,61.463415,-180,-0.491211,41
-3.77706,166.153846,-180,2.900391,39
-4.17378,310.5,-180,-0.107422,40
-4.04646,459,-180,-3.369141,40
-3.5724,594,-176.76,-3.681641,40
-3.07542,667.317073,-149.4,-3.290039,41
-2.60724,673.846154,-123.12,-2.035156,39
-2.17278,612,-98.64,-1.144531,40
-2.0217,468,-79.92,-0.478516,40
-1.9992,337.5,-66.42,0.671875,40
-2.15196,197.560976,-58.32,1.703125,41
-2.45202,64.615385,-55.8,2.339844,39
-2.86494,-65.853659,-58.5,2.550781,41
-3.28854,-193.5,-66.24,2.435547,40
-3.56334,-319.5,-79.02,-0.491211,40
-3.46446,-409.5,-95.4,-0.491211,40
-3.40308,-507.692308,-115.2,-0.492187,39
-3.33906,-575.121951,-138.78,-0.492187,41
-3.27522,-603,-162.9,-0.491211,40
-3.21126,-567,-180,-0.491211,40
-3.14406,-490.5,-180,-0.490234,40
-3.07518,-382.5,-180,-0.491211,40
-3.19836,-265.5,-180,3.363281,40
-3.60186,-144,-180,-0.494141,40
-3.53064,-4.615385,-180,-0.492187,39
-3.4557,114.146341,-180,-0.491211,41
-3.44682,226.153846,-180,1.491211,39
-3.52212,369,-180,-4.344727,40
-3.05394,522,-180,-3.939453,40
-2.57154,603,-163.8,-3.501953,40
-2.07396,649.756098,-137.16,-2.642578,41
-1.60476,618.461538,-113.04,-1.664062,39
-1.29546,522,-92.16,-0.916992,40
-1.2009,387,-76.68,-0.115234,40
-1.22598,256.5,-66.42,0.932617,40
-1.41546,114.146341,-61.74,1.71875,41
-1.707,-13.846154,-62.28,2.097656,39
-2.109,-148.5,-68.22,4.516602,40
-2.61552,-280.97561,-79.74,1.672852,41
-2.9526,-382.5,-95.04,0.774414,40
-3.0186,-450,-113.04,0.181641,40
-3.0744,-517.5,-133.74,0.871094,40
-3.25824,-571.5,-156.6,1.657227,40
-3.43242,-553.5,-178.74,-0.490234,40
-3.3411,-441,-180,-0.490234,40
-3.27174,-351,-180,-0.491211,40
-3.20292,-234,-180,-0.492187,40
-3.13326,-108,-180,-0.491211,40
-3.06348,22.5,-180,-0.491211,40
-2.86122,147.692308,-180,-4.930664,39
-2.36394,285.365854,-180,-4.570312,41
-1.884,401.538462,-180,-4.180664,39
-1.3956,486,-170.64,-3.848633,40
-0.91176,531,-149.4,-3.250977,40
-0.4359,540,-127.8,-2.297852,40
0.02934,487.317073,-107.82,-1.5625,41
0.252,364.615385,-93.6,-0.760742,39
0.33324,247.5,-83.7,-0.199219,40
0.3318,121.5,-78.84,0.432617,40
0.25194,-9,-79.2,0.819336,40
0.1167,-136.097561,-84.78,0.817383,41
0.01284,-243,-94.5,0.342773,40
-0.01764,-333,-107.82,0.100586,40
-0.0516,-418.5,-124.56,0.626953,40
-0.18156,-481.5,-143.82,1.27832,40
-0.41838,-513,-164.34,2.010742,40
-0.76752,-490.5,-180,2.527344,40
-1.20456,-432,-180,2.97168,40
-1.69134,-333,-180,3.251953,40
-2.18256,-211.5,-180,3.574219,40
-2.676,-85.5,-180,4.09668,40
-3.1713,36,-180,4.638672,40
-3.45948,184.5,-180,-4.286133,40
-3.0081,355.5,-180,-4.466797,40
-2.54136,438.461538,-180,-3.979492,39
-2.03922,540,-164.16,-3.740234,41
-1.566,581.538462,-141.48,-2.772461,39
-1.08534,558,-119.16,-1.938477,40
-0.70218,477,-100.08,-1.239258,40
-0.55494,351,-86.04,-0.556641,40
-0.51294,232.682927,-76.5,0.239258,41
-0.57222,101.538462,-72.54,0.975586,39
-0.74178,-36,-73.98,1.295898,40
-1.05132,-166.5,-80.64,4.001953,40
-1.53792,-294.146341,-92.7,0.681641,41
-1.65708,-355.5,-106.92,0.054687,40
-1.68522,-423,-123.84,0.602539,40
-1.81704,-481.5,-143.1,1.251953,40
-2.0577,-517.5,-163.8,1.986328,40
-2.40918,-499.5,-180,2.492187,40
-2.8416,-436.5,-180,2.931641,40
-3.32994,-337.5,-180,3.229492,40
-3.71124,-202.5,-180,-0.493164,40
-3.61848,-58.5,-180,-0.492187,40
-3.54978,58.5,-180,-0.493164,40
-3.64602,180,-180,3.03418,40
-4.04778,292.5,-180,-0.448242,40
-3.89106,459,-180,-3.365234,40
-3.41556,576,-162.54,-3.680664,40
-2.9562,623.076923,-138.24,-2.649414,39
-2.46546,610.243902,-113.22,-1.750977,41
-2.15256,521.538462,-92.88,-0.942383,39
-2.05386,387,-77.4,-0.160156,40
-2.0751,247.5,-67.5,0.876953,40
-2.24862,112.5,-63,1.644531,40
-2.5467,-21.95122,-63.9,2.005859,41
-2.93058,-156.923077,-70.02,4.986328,39
-3.42678,-279,-81.18,1.53125,40
-3.70128,-373.5,-96.12,-0.491211,40
-3.6015,-427.5,-113.22,-0.491211,40
-3.5415,-487.317073,-133.2,-0.492187,41
-3.47988,-512.307692,-153.18,-0.492187,39
-3.41196,-496.097561,-173.52,-0.492187,41
-3.3435,-436.5,-180,-0.493164,40
-3.27402,-351,-180,-0.492187,40
-3.20628,-234,-180,-0.491211,40
-3.13728,-112.5,-180,-0.490234,40
-3.06792,9,-180,-0.491211,40
-2.84622,153,-180,-4.966797,40
-2.35938,283.5,-180,-4.555664,40
-1.86654,391.5,-180,-4.185547,40
-1.37994,477,-166.32,-3.875977,40
-0.8958,526.5,-145.26,-3.03125,40
-0.41892,517.5,-124.56,-2.166992,40
0.00606,452.307692,-106.92,-1.483398,39
0.21498,351,-92.88,-0.722656,40
0.28794,229.5,-83.7,-0.155273,40
0.28062,112.5,-79.2,0.435547,40
0.2001,-18,-79.92,0.794922,40
-0.04956,-153,-86.04,3.332031,40
-0.4479,-274.5,-97.02,0.245117,40
-0.47118,-315,-109.62,0.207031,40
-0.51786,-391.5,-125.28,0.686523,40
-0.65412,-450,-143.28,1.291992,40
-0.9027,-474.146341,-162.72,1.976562,41
-1.25136,-456.923077,-180,2.674805,39
-1.7211,-403.902439,-180,3.131836,41
-2.21088,-301.5,-180,3.294922,40
-2.7048,-184.5,-180,3.710937,40
-3.20034,-58.5,-180,4.213867,40
-3.65304,67.5,-180,-0.492187,40
-3.7581,216,-180,2.743164,40
-4.09014,301.5,-180,-1.509766,40
-3.77478,499.5,-175.5,-3.363281,40
-3.29226,589.5,-151.92,-3.482422,40
-2.81154,612,-127.44,-2.268555,40
-2.37378,553.5,-105.3,-1.410156,40
-2.18166,436.5,-87.84,-0.65918,40
-2.1234,310.5,-75.42,0.124023,40
-2.16942,175.384615,-68.58,1.038086,39
-2.3658,48.292683,-66.6,1.573242,41
-2.63436,-78.461538,-69.66,1.746094,39
-2.91522,-207,-77.94,1.545898,40
-3.1311,-315,-90.54,0.905273,40
-3.2025,-400.5,-106.56,-0.490234,40
-3.1224,-452.195122,-125.1,-0.491211,41
-3.06138,-493.846154,-144.36,-0.491211,39
-3.1314,-517.5,-165.06,2.033203,40
-3.35886,-513,-180,-0.493164,40
-3.26202,-373.5,-180,-0.491211,40
-3.19302,-267.804878,-180,-0.492187,41
-3.1248,-143.076923,-180,-0.492187,39
-3.0534,-26.341463,-180,-0.490234,41
-3.1692,94.5,-180,4.707031,40
-3.52518,207,-180,-4.722656,40
-3.10194,391.5,-180,-4.40332,40
-2.61306,490.5,-170.82,-3.876953,40
-2.12148,567,-148.14,-3.246094,40
-1.63968,562.5,-125.64,-2.185547,40
-1.18278,508.5,-105.3,-1.443359,40
-0.97626,387,-89.82,-0.652344,40
-0.91482,265.5,-79.2,0.009766,40
-0.9459,139.5,-73.62,0.762695,40
-1.08942,9,-73.26,1.208008,40
-1.28124,-115.384615,-77.76,1.256836,39
-1.47276,-232.682927,-87.3,0.902344,41
-1.56732,-327.692308,-100.08,0.162109,39
-1.58964,-400.5,-116.1,0.344727,40
-1.67556,-468,-134.82,0.959961,40
-1.87038,-508.5,-155.16,1.676758,40
-2.1903,-509.268293,-176.04,2.345703,41
-2.59122,-461.538462,-180,2.801758,39
-3.06606,-369,-180,3.113281,40
-3.56214,-256.5,-180,3.419922,40
-3.98616,-112.5,-180,-0.493164,40
-3.91128,17.560976,-180,-0.492187,41
-3.90822,144,-180,0.960937,40
-4.06086,258.461538,-180,0.475586,39
-4.0212,395.121951,-180,-2.826172,41
-3.55518,553.5,-168.66,-3.868164,40
-3.06972,607.5,-144.36,-2.943359,40
-2.58894,616.5,-119.7,-1.979492,40
-2.19498,549.230769,-98.28,-1.145508,39
-2.05374,417.073171,-81.18,-0.458984,41
-2.02968,283.5,-69.84,0.586914,40
-2.15802,148.5,-63.9,1.458008,40
-2.41908,13.5,-63.36,1.931641,40
-2.74716,-117,-68.04,1.994141,40
-3.06438,-243,-77.76,1.680664,40
-3.28794,-341.538462,-91.08,0.925781,39
-3.3627,-421.463415,-108.36,-0.491211,41
-3.28668,-470.769231,-126.72,-0.492187,39
-3.22554,-504,-146.88,-0.491211,40
-3.16128,-495,-166.68,-0.491211,40
-3.09462,-445.5,-180,-0.490234,40
-3.19944,-381.95122,-180,3.1875,41
-3.57486,-300,-180,-0.491211,39
-3.49332,-148.5,-180,-0.491211,40
-3.4215,-40.5,-180,-0.492187,40
-3.35262,90,-180,-0.491211,40
-3.37506,210.731707,-180,2.211914,41
-3.56262,327.692308,-180,-4.389648,39
-3.10488,495,-174.6,-4.057617,40
-2.62182,562.5,-152.1,-3.443359,40
-2.12286,601.463415,-127.44,-2.327148,41
-1.65456,562.5,-104.94,-1.428711,40
-1.44012,441,-87.3,-0.643555,40
-1.38522,301.5,-75.24,0.15332,40
-1.43982,175.5,-68.22,1.049805,40
-1.63374,36,-66.78,1.601562,40
-1.90914,-90,-70.38,1.738281,40
-2.1849,-216,-79.02,1.486328,40
-2.38908,-328.5,-92.16,0.822266,40
-2.47242,-405,-108.36,0.056641,40
-2.50056,-452.307692,-126,0.681641,39
-2.64924,-518.04878,-147.24,1.34668,41
-2.9013,-530.769231,-167.94,2.125,39
-3.27252,-504,-180,2.523437,40
-3.55722,-400.5,-180,-0.491211,40
-3.45426,-243,-180,-0.491211,40
-3.38316,-131.707317,-180,-0.491211,41
-3.31398,4.615385,-180,-0.493164,39
-3.24282,126,-180,-0.491211,40
-3.0639,261,-180,-4.634766,40
-2.57082,399.512195,-180,-4.24707,41
-2.09262,498.461538,-167.76,-3.851562,39
-1.60908,553.5,-145.62,-3.051758,40
-1.12716,553.5,-123.48,-2.126953,40
-0.67218,509.268293,-102.6,-1.390625,41
-0.4887,373.846154,-88.02,-0.561523,39
-0.44382,254.634146,-77.58,0.113281,41
-0.48384,130.5,-72.36,0.887695,40
-0.64098,-9,-72.72,1.301758,40
-0.85332,-130.5,-77.94,1.299805,40
-1.04526,-247.5,-87.84,0.892578,40
-1.14084,-337.5,-101.34,0.119141,40
-1.16082,-405,-117.54,0.393555,40
-1.25334,-472.5,-136.44,1.010742,40
-1.45584,-504,-156.6,1.735352,40
-1.75494,-484.615385,-175.5,2.398437,39
-2.17842,-450,-180,2.905273,40
-2.66436,-351,-180,3.166016,40
-3.15906,-238.5,-180,3.495117,40
-3.58704,-103.5,-180,-0.493164,40
-3.51702,49.5,-180,-0.491211,40
-3.61626,139.5,-180,3.303711,40
-4.0743,270,-180,0.710937,40
-4.1076,409.5,-180,-3.163086,40
-3.65622,567,-163.8,-3.378906,40
-3.17328,634.5,-138.42,-2.708984,40
-2.69418,630,-113.22,-1.730469,40
-2.39484,535.5,-91.8,-0.90332,40
-2.30118,400.5,-75.78,-0.097656,40
-2.33544,272.195122,-64.62,0.992187,41
-2.53428,126,-59.58,1.854492,40
-2.86014,-4.5,-59.76,2.258789,40
-3.24072,-130.5,-64.98,2.269531,40
-3.49896,-252,-75.06,-0.491211,40
-3.39984,-346.5,-88.92,-0.490234,40
-3.33522,-441,-106.56,-0.491211,40
-3.2715,-513,-127.08,-0.492187,40
-3.2091,-544.5,-148.86,-0.493164,40
-3.14448,-526.5,-169.92,-0.492187,40
-3.07758,-468,-180,-0.493164,40
-3.16896,-387.692308,-180,3.080078,39
-3.54036,-307.317073,-180,-0.493164,41
-3.4494,-152.307692,-180,-0.492187,39
-3.37716,-40.5,-180,-0.491211,40
-3.3075,90,-180,-0.492187,40
-3.14934,225,-180,-3.202148,40
-2.66178,377.560976,-180,-4.350586,41
-2.18028,475.384615,-177.3,-3.916016,39
-1.69332,553.5,-155.16,-3.65332,40
-1.212,585,-131.76,-2.445312,40
-0.73734,553.5,-109.62,-1.604492,40
-0.4815,452.195122,-91.08,-0.844727,41
-0.40416,324,-78.12,-0.057617,40
-0.4281,203.076923,-70.2,0.833008,39
-0.5874,65.853659,-67.5,1.447266,41
-0.83808,-63,-70.02,1.677734,40
-1.13346,-193.5,-77.76,2,40
-1.41204,-301.5,-89.82,0.916016,40
-1.49358,-378,-104.94,-0.027344,40
-1.51398,-436.5,-122.4,0.542969,40
-1.63332,-495,-142.2,1.208984,40
-1.87002,-517.5,-162.9,1.956055,40
-2.21784,-490.5,-180,2.472656,40
-2.65194,-423,-180,2.977539,40
-3.1443,-315,-180,3.296875,40
-3.53454,-180,-180,-0.494141,39
-3.45024,-35.121951,-180,-0.491211,41
-3.3789,69.230769,-180,-0.490234,39
-3.46674,198,-180,2.794922,40
-3.73464,324,-180,-4.429687,40
-3.28344,495,-177.12,-4.066406,40
-2.78928,575.121951,-153.54,-3.583984,41
-2.31306,627.692308,-129.06,-2.353516,39
-1.845,589.5,-105.48,-1.432617,40
-1.62564,468,-86.76,-0.667969,40
-1.57284,342,-73.08,0.181641,40
-1.64454,210.731707,-64.44,1.208008,41
-1.869,78.461538,-61.38,1.879883,39
-2.193,-54,-63.54,2.131836,40
-2.58594,-188.780488,-71.28,2.630859,41
-2.9658,-310.5,-83.7,1.43457,40
-3.13074,-391.5,-99.36,0.464844,40
-3.14952,-445.5,-117.18,-0.492187,40
-3.08016,-470.769231,-135.54,-0.491211,39
-3.1176,-500.487805,-156.06,1.701172,41
-3.30624,-499.5,-176.04,-0.492187,40
-3.21474,-382.5,-180,-0.491211,40
-3.14616,-283.5,-180,-0.492187,40
-3.07692,-166.5,-180,-0.491211,40
-3.21276,-58.5,-180,4.291016,40
-3.64038,50.769231,-180,-0.492187,39
-3.79248,180,-180,3.220703,41
-4.20126,267.692308,-180,-0.499023,39
-4.05714,450,-173.88,-3.143555,40
-3.57576,576,-150.84,-3.526367,40
-3.0972,603,-126.72,-2.260742,40
-2.6556,570.731707,-103.32,-1.404297,41
-2.4714,443.076923,-86.04,-0.575195,39
-2.42634,315,-73.44,0.222656,40
-2.49654,189,-65.88,1.18457,40
-2.71884,54,-63.72,1.77832,40
-3.03432,-79.02439,-66.96,1.962891,41
